0	1
0	2
0	3
0	4
0	5
0	6
0	7
0	8
0	9
0	10
0	11
0	12
0	13
0	14
0	15
0	16
0	17
0	18
0	19
0	20
0	21
0	22
0	23
0	24
0	25
0	26
0	27
0	28
0	29
0	30
0	31
0	32
0	33
0	34
0	35
0	36
0	37
0	38
0	39
0	40
0	41
0	42
0	43
0	44
0	45
0	46
0	47
0	48
0	49
0	50
0	51
0	52
0	53
0	54
0	55
0	56
0	57
0	58
0	59
0	60
0	61
0	62
0	63
0	64
0	65
0	66
0	67
0	68
0	69
0	70
0	71
0	72
0	73
0	74
0	75
0	76
0	77
0	78
0	79
0	80
0	81
0	82
0	83
0	84
0	85
0	86
0	87
0	88
0	89
0	90
0	91
0	92
0	93
0	94
0	95
0	96
0	97
0	98
0	99
0	100
0	101
0	102
0	103
0	104
0	105
0	106
0	107
0	108
0	109
0	110
0	111
0	112
0	113
0	114
0	115
0	116
0	117
0	118
0	119
0	120
0	121
0	122
0	123
0	124
0	125
0	126
0	127
0	128
0	129
0	130
0	131
0	132
0	133
0	134
0	135
0	136
0	137
0	138
0	139
0	140
0	141
0	142
0	143
0	144
0	145
0	146
0	147
0	148
0	149
0	150
0	151
0	152
0	153
0	154
0	155
0	156
0	157
0	158
0	159
0	160
0	161
0	162
0	163
0	164
0	165
0	166
0	167
0	168
0	169
0	170
0	171
172	173
172	174
172	175
172	176
177	178
177	179
177	180
177	181
177	182
177	183
177	184
177	185
177	186
177	187
177	188
177	189
177	190
177	191
177	192
177	193
177	194
177	195
177	196
177	197
177	198
177	199
177	200
177	201
177	202
177	203
177	204
177	205
177	206
177	207
177	208
177	209
177	210
177	211
177	212
177	213
177	214
177	215
177	216
177	217
177	218
177	219
177	220
177	221
177	222
177	223
177	224
177	225
177	226
177	227
177	228
229	230
229	231
229	232
229	233
229	234
229	235
229	236
229	237
229	238
229	239
229	240
229	241
229	242
229	243
229	244
229	245
229	246
229	247
229	248
229	249
229	250
229	251
229	252
229	253
229	254
229	255
229	256
229	257
229	258
229	259
229	260
229	261
229	262
229	263
229	264
229	265
229	266
229	267
229	268
229	269
229	270
229	271
229	272
229	273
229	274
229	275
229	276
229	277
229	278
229	279
229	280
281	282
281	283
281	284
281	285
281	286
281	287
281	288
281	289
281	290
281	291
281	292
293	294
293	295
293	296
293	297
293	298
293	299
293	300
293	301
293	302
293	303
293	304
293	305
293	306
293	307
293	308
293	309
293	310
293	311
293	312
293	313
293	314
293	315
293	316
293	317
293	318
293	319
293	320
293	321
293	322
293	323
293	324
293	325
293	326
293	327
293	328
293	329
293	330
293	331
293	332
293	333
293	334
293	335
293	336
293	337
293	338
293	339
293	340
293	341
293	342
293	343
293	344
293	345
293	346
293	347
293	348
293	349
293	350
293	351
293	352
293	353
293	354
293	355
293	356
293	357
293	358
293	359
293	360
293	361
293	362
293	363
293	364
293	365
293	366
293	367
293	368
293	369
293	370
293	371
293	372
293	373
293	374
293	375
293	376
293	377
293	378
293	379
293	380
293	381
293	382
293	383
293	384
293	385
293	386
293	387
293	388
293	389
293	390
293	391
293	392
293	393
293	394
293	395
293	396
293	397
293	398
293	399
293	400
293	401
293	402
293	403
293	404
293	405
293	406
293	407
293	408
293	409
293	410
293	411
293	412
293	413
293	414
293	415
293	416
293	417
293	418
293	419
293	420
293	421
293	422
293	423
293	424
293	425
293	426
293	427
293	428
293	429
293	430
293	431
293	432
293	433
293	434
293	435
293	436
293	437
293	438
293	439
293	440
293	441
293	442
293	443
293	444
293	445
293	446
293	447
293	448
293	449
293	450
293	451
293	452
293	453
293	454
293	455
293	456
293	457
293	458
293	459
293	460
293	461
293	462
293	463
293	464
293	465
293	466
293	467
293	468
293	469
293	470
293	471
293	472
293	473
293	474
293	475
293	476
293	477
293	478
293	479
293	480
293	481
293	482
293	483
293	484
293	485
293	486
293	487
293	488
293	489
293	490
293	491
293	492
293	493
293	494
293	495
293	496
293	497
293	498
293	499
293	500
293	501
293	502
293	503
293	504
293	505
293	506
293	507
293	508
293	509
293	510
293	511
293	512
293	513
293	514
293	515
293	516
293	517
293	518
293	519
293	520
293	521
293	522
293	523
293	524
293	525
293	526
293	527
293	528
293	529
293	530
293	531
293	532
293	533
293	534
293	535
293	536
293	537
293	538
293	539
293	540
293	541
293	542
293	543
293	544
293	545
293	546
293	547
293	548
293	549
293	550
293	551
293	552
293	553
293	554
293	555
293	556
293	557
293	558
293	559
293	560
293	561
293	562
293	563
293	564
293	565
293	566
293	567
293	568
293	569
293	570
293	571
293	572
293	573
293	574
293	575
293	576
293	577
293	578
293	579
293	580
293	581
293	582
293	583
293	584
293	585
293	586
293	587
293	588
293	589
293	590
293	591
293	592
293	593
293	594
293	595
293	596
293	597
293	598
293	599
293	600
293	601
293	602
293	603
293	604
293	605
293	606
293	607
293	608
293	609
293	610
293	611
293	612
293	613
293	614
293	615
293	616
293	617
293	618
293	619
293	620
293	621
293	622
293	623
293	624
293	625
293	626
293	627
293	628
293	629
293	630
293	631
293	632
293	633
293	634
293	635
293	636
293	637
293	638
293	639
293	640
293	641
293	642
293	643
293	644
293	645
293	646
293	647
293	648
293	649
293	650
293	651
293	652
293	653
293	654
293	655
293	656
293	657
293	658
293	659
293	660
293	661
293	662
293	663
293	664
293	665
293	666
293	667
293	668
293	669
293	670
293	671
293	672
293	673
293	674
293	675
293	676
293	677
293	678
293	679
293	680
293	681
293	682
293	683
293	684
293	685
293	686
293	687
293	688
293	689
293	690
293	691
293	692
293	693
293	694
293	695
293	696
293	697
293	698
293	699
293	700
293	701
293	702
293	703
293	704
293	705
293	706
293	707
293	708
293	709
293	710
293	711
293	712
293	713
293	714
293	715
293	716
293	717
293	718
293	719
293	720
293	721
293	722
293	723
293	724
293	725
293	726
293	727
293	728
293	729
293	730
293	731
293	732
293	733
293	734
293	735
293	736
293	737
293	738
293	739
293	740
293	741
293	742
293	743
293	744
293	745
293	746
293	747
293	748
293	749
293	750
293	751
293	752
293	753
293	754
293	755
293	756
293	757
293	758
293	759
293	760
293	761
293	762
293	763
293	764
293	765
293	766
293	767
293	768
293	769
293	770
293	771
293	772
293	773
293	774
293	775
293	776
293	777
293	778
293	779
293	780
293	781
293	782
293	783
293	784
293	785
293	786
293	787
293	788
293	789
293	790
293	791
293	792
293	793
293	794
293	795
293	796
293	797
293	798
293	799
293	800
293	801
293	802
293	803
293	804
293	805
293	806
293	807
293	808
293	809
293	810
293	811
293	812
293	813
293	814
293	815
293	816
293	817
293	818
293	819
293	820
293	821
293	822
293	823
293	824
293	825
293	826
293	827
293	828
293	829
293	830
293	831
293	832
293	833
293	834
293	835
293	836
293	837
293	838
293	839
293	840
293	841
293	842
293	843
293	844
293	845
293	846
293	847
293	848
293	849
293	850
293	851
293	852
293	853
293	854
293	855
293	856
293	857
293	858
293	859
293	860
293	861
293	862
293	863
293	864
293	865
293	866
293	867
293	868
293	869
293	870
293	871
293	872
293	873
293	874
293	875
293	876
293	877
293	878
293	879
293	880
293	881
